-100.458	-0.0065625
-99.458	-0.0121875
-98.458	-0.0121875
-97.458	-0.00937501
-96.458	-0.00937501
-95.458	-0.0065625
-94.458	-0.00937501
-93.458	-0.0065625
-92.458	-0.0065625
-91.458	-0.00937501
-90.458	-0.00375
-89.458	-0.0065625
-88.458	-0.00375
-87.458	-0.0065625
-86.458	-0.00375
-85.458	-0.00375
-84.458	-0.0065625
-83.458	-0.00375
-82.458	0.00187501
-81.458	-0.0065625
-80.458	0.00187501
-79.458	-0.00375
-78.458	-0.00375
-77.458	-0.000937492
-76.458	0.00187501
-75.458	-0.000937492
-74.458	-0.000937492
-73.458	-0.000937492
-72.458	0.00187501
-71.458	-0.000937492
-70.458	0.00187501
-69.458	-0.000937492
-68.458	0.00187501
-67.458	0.00468749
-66.458	0.00187501
-65.458	0.00187501
-64.458	-0.000937492
-63.458	-0.00375
-62.458	0.00187501
-61.458	-0.000937492
-60.458	-0.0065625
-59.458	-0.0065625
-58.458	-0.00375
-57.458	-0.0065625
-56.458	-0.00375
-55.458	-0.0065625
-54.458	-0.000937492
-53.458	-0.00375
-52.458	-0.00375
-51.458	-0.00375
-50.458	-0.000937492
-49.458	-0.000937492
-48.458	0.00187501
-47.458	-0.000937492
-46.458	-0.00375
-45.458	-0.000937492
-44.458	-0.00375
-43.458	-0.00375
-42.458	-0.000937492
-41.458	-0.00375
-40.458	-0.00375
-39.458	-0.00375
-38.458	-0.0065625
-37.458	-0.00937501
-36.458	-0.0065625
-35.458	-0.0121875
-34.458	-0.0121875
-33.458	-0.00375
-32.458	-0.0065625
-31.458	-0.00375
-30.458	0.00187501
-29.458	-0.000937492
-28.458	0.00187501
-27.458	-0.00375
-26.458	-0.000937492
-25.458	-0.000937492
-24.458	0.00187501
-23.458	0.00187501
-22.458	0.00187501
-21.458	-0.000937492
-20.458	0.00187501
-19.458	0.00187501
-18.458	0.00187501
-17.458	0.00187501
-16.458	-0.000937492
-15.458	-0.00375
-14.458	-0.000937492
-13.458	-0.00375
-12.458	-0.000937492
-11.458	0.00468749
-10.458	0.00749999
-9.458	0.00749999
-8.458	0.0103125
-7.458	0.01875
-6.458	0.0271875
-5.458	0.03
-4.458	0.035625
-3.458	0.0440625
-2.458	0.0525
-1.458	0.0609375
-0.458003	0.0665625
0.541997	0.075
1.542	0.08625
2.542	0.103125
3.542	0.111563
4.542	0.12
5.542	0.125625
6.542	0.136875
7.542	0.148125
8.542	0.156563
9.542	0.167813
10.542	0.179063
11.542	0.190313
12.542	0.201563
13.542	0.215625
14.542	0.224063
15.542	0.240938
16.542	0.246563
17.542	0.260625
18.542	0.263438
19.542	0.283125
20.542	0.28875
21.542	0.305625
22.542	0.314063
23.542	0.3225
24.542	0.336563
25.542	0.345
26.542	0.350625
27.542	0.361875
28.542	0.370313
29.542	0.381563
30.542	0.381563
31.542	0.40125
32.542	0.404063
33.542	0.415313
34.542	0.42375
35.542	0.426563
36.542	0.435
37.542	0.435
38.542	0.443438
39.542	0.443438
40.542	0.44625
41.542	0.44625
42.542	0.449063
43.542	0.451875
44.542	0.440625
45.542	0.440625
46.542	0.437813
47.542	0.435
48.542	0.426563
49.542	0.426563
50.542	0.415313
51.542	0.4125
52.542	0.406875
53.542	0.395625
54.542	0.395625
55.542	0.384375
56.542	0.384375
57.542	0.381563
58.542	0.373125
59.542	0.364688
60.542	0.35625
61.542	0.359063
62.542	0.342188
63.542	0.342188
64.542	0.325313
65.542	0.325313
66.542	0.316875
67.542	0.316875
68.542	0.305625
69.542	0.3
70.542	0.28875
71.542	0.285938
72.542	0.2775
73.542	0.274687
74.542	0.263438
75.542	0.263438
76.542	0.252188
77.542	0.246563
78.542	0.246563
79.542	0.238125
80.542	0.226875
81.542	0.22125
82.542	0.212813
83.542	0.21
84.542	0.19875
85.542	0.193125
86.542	0.184688
87.542	0.17625
88.542	0.167813
89.542	0.165
90.542	0.156563
91.542	0.150938
92.542	0.1425
93.542	0.139688
94.542	0.128438
95.542	0.122813
96.542	0.117187
97.542	0.114375
98.542	0.103125
99.542	0.100313
100.542	0.0890625
101.542	0.08625
102.542	0.080625
103.542	0.080625
104.542	0.069375
105.542	0.0665625
106.542	0.0609375
107.542	0.0609375
108.542	0.0553125
109.542	0.0525
110.542	0.0440625
111.542	0.0440625
112.542	0.04125
113.542	0.0440625
114.542	0.04125
115.542	0.035625
116.542	0.0384375
117.542	0.035625
118.542	0.035625
119.542	0.035625
120.542	0.0328125
121.542	0.03
122.542	0.03
123.542	0.0271875
124.542	0.0215625
125.542	0.01875
126.542	0.013125
127.542	0.013125
128.542	0.00749999
129.542	0.00749999
130.542	0.00187501
131.542	0.00468749
132.542	-0.00375
133.542	-0.00375
134.542	-0.00937501
135.542	-0.0121875
136.542	-0.0121875
137.542	-0.00937501
138.542	-0.0178125
139.542	-0.00937501
140.542	-0.0178125
141.542	-0.0178125
142.542	-0.015
143.542	-0.0178125
144.542	-0.0178125
145.542	-0.0178125
146.542	-0.015
147.542	-0.015
148.542	-0.015
149.542	-0.015
150.542	-0.015
151.542	-0.0121875
152.542	-0.0121875
153.542	-0.015
154.542	-0.015
155.542	-0.015
156.542	-0.0121875
157.542	-0.00937501
158.542	-0.0121875
159.542	-0.00937501
160.542	-0.0121875
161.542	-0.00937501
162.542	-0.0121875
163.542	-0.015
164.542	-0.015
165.542	-0.015
166.542	-0.0121875
167.542	-0.0121875
168.542	-0.015
169.542	-0.00937501
170.542	-0.020625
171.542	-0.015
172.542	-0.00937501
173.542	-0.00937501
174.542	-0.015
175.542	-0.0178125
176.542	-0.015
177.542	-0.015
178.542	-0.0121875
179.542	-0.00937501
180.542	-0.015
181.542	-0.00937501
182.542	-0.0121875
183.542	-0.015
184.542	-0.015
185.542	-0.0121875
186.542	-0.0121875
187.542	-0.015
188.542	-0.0178125
189.542	-0.0178125
190.542	-0.0178125
191.542	-0.0234375
192.542	-0.020625
193.542	-0.02625
194.542	-0.0290625
195.542	-0.031875
196.542	-0.031875
197.542	-0.0346875
198.542	-0.0346875
199.542	-0.0403125
200.542	-0.0403125
201.542	-0.043125
202.542	-0.043125
203.542	-0.043125
204.542	-0.04875
205.542	-0.04875
206.542	-0.0459375
207.542	-0.0515625
208.542	-0.04875
209.542	-0.04875
210.542	-0.0515625
211.542	-0.04875
212.542	-0.054375
213.542	-0.0515625
214.542	-0.054375
215.542	-0.054375
216.542	-0.0515625
217.542	-0.0515625
218.542	-0.04875
219.542	-0.0515625
220.542	-0.054375
221.542	-0.04875
222.542	-0.04875
223.542	-0.0459375
224.542	-0.043125
225.542	-0.0403125
226.542	-0.043125
227.542	-0.043125
228.542	-0.0403125
229.542	-0.0375
230.542	-0.0403125
231.542	-0.0375
232.542	-0.0346875
233.542	-0.0403125
234.542	-0.0403125
235.542	-0.0375
236.542	-0.0375
237.542	-0.0346875
238.542	-0.0375
239.542	-0.0346875
240.542	-0.0346875
241.542	-0.0346875
242.542	-0.031875
243.542	-0.0346875
244.542	-0.0403125
245.542	-0.043125
246.542	-0.043125
247.542	-0.043125
248.542	-0.0515625
249.542	-0.04875
250.542	-0.04875
251.542	-0.0515625
252.542	-0.0515625
253.542	-0.0571875
254.542	-0.0515625
255.542	-0.0515625
256.542	-0.04875
257.542	-0.0515625
258.542	-0.054375
259.542	-0.0403125
260.542	-0.0459375
261.542	-0.0459375
262.542	-0.0459375
263.542	-0.043125
264.542	-0.0459375
265.542	-0.043125
266.542	-0.0515625
267.542	-0.04875
268.542	-0.054375
269.542	-0.043125
270.542	-0.054375
271.542	-0.0459375
272.542	-0.04875
273.542	-0.0403125
274.542	-0.0459375
275.542	-0.043125
276.542	-0.0403125
277.542	-0.0375
278.542	-0.0403125
279.542	-0.0403125
280.542	-0.0375
281.542	-0.0375
282.542	-0.0346875
283.542	-0.0346875
284.542	-0.0403125
285.542	-0.0346875
286.542	-0.0403125
287.542	-0.0375
288.542	-0.043125
289.542	-0.0403125
290.542	-0.043125
291.542	-0.043125
292.542	-0.04875
293.542	-0.0459375
294.542	-0.04875
295.542	-0.04875
296.542	-0.04875
297.542	-0.0459375
298.542	-0.0515625
299.542	-0.054375
300.542	-0.0571875
301.542	-0.04875
302.542	-0.054375
303.542	-0.0515625
304.542	-0.0515625
305.542	-0.054375
306.542	-0.054375
307.542	-0.0571875
308.542	-0.054375
309.542	-0.054375
310.542	-0.0571875
311.542	-0.054375
312.542	-0.0515625
313.542	-0.054375
314.542	-0.054375
315.542	-0.054375
316.542	-0.054375
317.542	-0.0515625
318.542	-0.04875
319.542	-0.04875
320.542	-0.054375
321.542	-0.04875
322.542	-0.0459375
323.542	-0.0459375
324.542	-0.0459375
325.542	-0.0403125
326.542	-0.0375
327.542	-0.0346875
328.542	-0.0375
329.542	-0.0290625
330.542	-0.031875
331.542	-0.02625
332.542	-0.031875
333.542	-0.031875
334.542	-0.031875
335.542	-0.031875
336.542	-0.031875
337.542	-0.0346875
338.542	-0.031875
339.542	-0.0375
340.542	-0.031875
341.542	-0.031875
342.542	-0.0375
343.542	-0.0346875
344.542	-0.0375
345.542	-0.0403125
346.542	-0.0403125
347.542	-0.043125
348.542	-0.0459375
349.542	-0.043125
350.542	-0.0459375
351.542	-0.043125
352.542	-0.043125
353.542	-0.04875
354.542	-0.04875
355.542	-0.04875
356.542	-0.0515625
357.542	-0.04875
358.542	-0.054375
359.542	-0.0459375
360.542	-0.054375
361.542	-0.04875
362.542	-0.0515625
363.542	-0.0459375
364.542	-0.04875
365.542	-0.043125
366.542	-0.0459375
367.542	-0.0459375
368.542	-0.04875
369.542	-0.043125
370.542	-0.043125
371.542	-0.0403125
372.542	-0.043125
373.542	-0.0375
374.542	-0.0375
375.542	-0.043125
376.542	-0.0403125
377.542	-0.0403125
378.542	-0.043125
379.542	-0.0375
380.542	-0.0403125
381.542	-0.0375
382.542	-0.0375
383.542	-0.0403125
384.542	-0.0403125
385.542	-0.0403125
386.542	-0.043125
387.542	-0.043125
388.542	-0.0403125
389.542	-0.043125
390.542	-0.0515625
391.542	-0.04875
392.542	-0.04875
393.542	-0.04875
394.542	-0.0459375
395.542	-0.04875
396.542	-0.04875
397.542	-0.0459375
398.542	-0.043125
399.542	-0.043125
400.542	-0.0515625
